x_test,p_true,p_mid,p_va,p0,p1,width,u_cal,bootstrap_sd
-0.8296593186372747,0.10547280511179925,0.05330882352941177,0.06137184115523465,0.04411764705882353,0.0625,0.018382352941176468,0.030458202092267617,0.0202396002492202
-0.8216432865731464,0.1057405239374691,0.05330882352941177,0.06137184115523465,0.04411764705882353,0.0625,0.018382352941176468,0.030458202092267617,0.0202396002492202
-0.8136272545090182,0.10602123979101791,0.05330882352941177,0.06137184115523465,0.04411764705882353,0.0625,0.018382352941176468,0.030458202092267617,0.0202396002492202
-0.8056112224448899,0.1063155737045376,0.05330882352941177,0.06137184115523465,0.04411764705882353,0.0625,0.018382352941176468,0.030458202092267617,0.0202396002492202
-0.7975951903807617,0.10662417539013103,0.05330882352941177,0.06137184115523465,0.04411764705882353,0.0625,0.018382352941176468,0.030458202092267617,0.0202396002492202
-0.7895791583166334,0.10694772446455295,0.07291666666666666,0.0816326530612245,0.0625,0.08333333333333333,0.02083333333333333,0.03752771930766889,0.02328912380685597
-0.7815631262525051,0.10728693171597,0.07291666666666666,0.0816326530612245,0.0625,0.08333333333333333,0.02083333333333333,0.03752771930766889,0.02328912380685597
-0.7735470941883769,0.10764254041319703,0.17304964539007092,0.19710906701708278,0.13333333333333333,0.2127659574468085,0.07943262411347518,0.1066165268331517,0.043787055497437104
-0.7655310621242486,0.10801532765762961,0.17304964539007092,0.19710906701708278,0.13333333333333333,0.2127659574468085,0.07943262411347518,0.1066165268331517,0.043787055497437104
-0.7575150300601203,0.1084061057779354,0.17304964539007092,0.19710906701708278,0.13333333333333333,0.2127659574468085,0.07943262411347518,0.1066165268331517,0.043787055497437104
-0.7494989979959921,0.10881572376738775,0.17304964539007092,0.19710906701708278,0.13333333333333333,0.2127659574468085,0.07943262411347518,0.1066165268331517,0.043787055497437104
-0.7414829659318638,0.10924506876352232,0.17304964539007092,0.19710906701708278,0.13333333333333333,0.2127659574468085,0.07943262411347518,0.1066165268331517,0.043787055497437104
-0.7334669338677355,0.10969506756956869,0.07291666666666666,0.0816326530612245,0.0625,0.08333333333333333,0.02083333333333333,0.03752771930766889,0.02384621709673347
-0.7254509018036073,0.11016668821685248,0.07291666666666666,0.0816326530612245,0.0625,0.08333333333333333,0.02083333333333333,0.03752771930766889,0.02384621709673347
